year_month,product_title,forecast_units,product_variant_title,mix_share,forecast_units_variant
2026-07-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-08-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-08-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-08-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-08-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-08-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-09-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-09-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-09-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-09-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-09-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-10-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-10-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-10-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-10-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-10-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-11-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-11-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-11-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-11-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-11-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-12-01,Omiebox Lid Seal,7,Blue Sky,0.24324324324324326,2
2026-12-01,Omiebox Lid Seal,7,Meadow,0.16216216216216217,1
2026-12-01,Omiebox Lid Seal,7,Pink Berry,0.21621621621621623,2
2026-12-01,Omiebox Lid Seal,7,Purple Plum,0.1891891891891892,1
2026-12-01,Omiebox Lid Seal,7,Sunshine,0.1891891891891892,1
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-01-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-02-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-03-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-04-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-05-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-06-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-07-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-08-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-09-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-10-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-11-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,6,Dinosaur,0.19047619047619047,1
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,6,Fairy,0.21428571428571427,1
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mermaid,0.11904761904761904,1
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,6,Mini Bites,0.23809523809523808,1
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,6,Puzzles,0.07142857142857142,0
2026-12-01,Lunch Punch Set of 2 Sandwich Cutters,6,Space,0.16666666666666666,1
2025-11-01,Silicone Wrap Bands (Set of 5),7,Blue,0.29411764705882354,2
2025-11-01,Silicone Wrap Bands (Set of 5),7,Pink,0.47058823529411764,3
2025-11-01,Silicone Wrap Bands (Set of 5),7,Yellow,0.23529411764705882,2
2025-12-01,Silicone Wrap Bands (Set of 5),1,Blue,0.29411764705882354,0
2025-12-01,Silicone Wrap Bands (Set of 5),1,Pink,0.47058823529411764,0
2025-12-01,Silicone Wrap Bands (Set of 5),1,Yellow,0.23529411764705882,0
2026-01-01,Silicone Wrap Bands (Set of 5),2,Blue,0.29411764705882354,1
2026-01-01,Silicone Wrap Bands (Set of 5),2,Pink,0.47058823529411764,1
2026-01-01,Silicone Wrap Bands (Set of 5),2,Yellow,0.23529411764705882,0
2026-02-01,Silicone Wrap Bands (Set of 5),5,Blue,0.29411764705882354,1
2026-02-01,Silicone Wrap Bands (Set of 5),5,Pink,0.47058823529411764,2
2026-02-01,Silicone Wrap Bands (Set of 5),5,Yellow,0.23529411764705882,1
2026-03-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-03-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-03-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-04-01,Silicone Wrap Bands (Set of 5),1,Blue,0.29411764705882354,0
2026-04-01,Silicone Wrap Bands (Set of 5),1,Pink,0.47058823529411764,0
2026-04-01,Silicone Wrap Bands (Set of 5),1,Yellow,0.23529411764705882,0
2026-05-01,Silicone Wrap Bands (Set of 5),1,Blue,0.29411764705882354,0
2026-05-01,Silicone Wrap Bands (Set of 5),1,Pink,0.47058823529411764,0
2026-05-01,Silicone Wrap Bands (Set of 5),1,Yellow,0.23529411764705882,0
2026-06-01,Silicone Wrap Bands (Set of 5),1,Blue,0.29411764705882354,0
2026-06-01,Silicone Wrap Bands (Set of 5),1,Pink,0.47058823529411764,0
2026-06-01,Silicone Wrap Bands (Set of 5),1,Yellow,0.23529411764705882,0
2026-07-01,Silicone Wrap Bands (Set of 5),0,Blue,0.29411764705882354,0
2026-07-01,Silicone Wrap Bands (Set of 5),0,Pink,0.47058823529411764,0
2026-07-01,Silicone Wrap Bands (Set of 5),0,Yellow,0.23529411764705882,0
2026-08-01,Silicone Wrap Bands (Set of 5),5,Blue,0.29411764705882354,1
2026-08-01,Silicone Wrap Bands (Set of 5),5,Pink,0.47058823529411764,2
2026-08-01,Silicone Wrap Bands (Set of 5),5,Yellow,0.23529411764705882,1
2026-09-01,Silicone Wrap Bands (Set of 5),7,Blue,0.29411764705882354,2
2026-09-01,Silicone Wrap Bands (Set of 5),7,Pink,0.47058823529411764,3
2026-09-01,Silicone Wrap Bands (Set of 5),7,Yellow,0.23529411764705882,2
2026-10-01,Silicone Wrap Bands (Set of 5),3,Blue,0.29411764705882354,1
2026-10-01,Silicone Wrap Bands (Set of 5),3,Pink,0.47058823529411764,1
2026-10-01,Silicone Wrap Bands (Set of 5),3,Yellow,0.23529411764705882,1
2025-11-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2025-11-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2025-12-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2025-12-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2026-01-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),5,Elderberry,0.6666666666666666,3
2026-01-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),5,Pomegranate,0.3333333333333333,2
2026-02-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),2,Elderberry,0.6666666666666666,1
2026-02-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),2,Pomegranate,0.3333333333333333,1
2026-03-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),2,Elderberry,0.6666666666666666,1
2026-03-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),2,Pomegranate,0.3333333333333333,1
2026-04-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),6,Elderberry,0.6666666666666666,4
2026-04-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),6,Pomegranate,0.3333333333333333,2
2026-05-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),3,Elderberry,0.6666666666666666,2
2026-05-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),3,Pomegranate,0.3333333333333333,1
2026-06-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2026-06-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2026-07-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2026-07-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2026-08-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),5,Elderberry,0.6666666666666666,3
2026-08-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),5,Pomegranate,0.3333333333333333,2
2026-09-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Elderberry,0.6666666666666666,1
2026-09-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),1,Pomegranate,0.3333333333333333,0
2026-10-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),2,Elderberry,0.6666666666666666,1
2026-10-01,MontiiCo Drink Bottle Lid- Free Pour (Original Design),2,Pomegranate,0.3333333333333333,1
2025-09-01,MontiiCo Mini Smoothie Cup 275ml,12,Grape,0.6,7
2025-09-01,MontiiCo Mini Smoothie Cup 275ml,12,Kiwi,0.4,5
2025-10-01,MontiiCo Mini Smoothie Cup 275ml,11,Grape,0.6,7
2025-10-01,MontiiCo Mini Smoothie Cup 275ml,11,Kiwi,0.4,4
2025-11-01,MontiiCo Mini Smoothie Cup 275ml,5,Grape,0.6,3
2025-11-01,MontiiCo Mini Smoothie Cup 275ml,5,Kiwi,0.4,2
2025-12-01,MontiiCo Mini Smoothie Cup 275ml,4,Grape,0.6,2
2025-12-01,MontiiCo Mini Smoothie Cup 275ml,4,Kiwi,0.4,2
2026-01-01,MontiiCo Mini Smoothie Cup 275ml,6,Grape,0.6,4
2026-01-01,MontiiCo Mini Smoothie Cup 275ml,6,Kiwi,0.4,2
2026-02-01,MontiiCo Mini Smoothie Cup 275ml,8,Grape,0.6,5
2026-02-01,MontiiCo Mini Smoothie Cup 275ml,8,Kiwi,0.4,3
2026-03-01,MontiiCo Mini Smoothie Cup 275ml,2,Grape,0.6,1
2026-03-01,MontiiCo Mini Smoothie Cup 275ml,2,Kiwi,0.4,1
2026-04-01,MontiiCo Mini Smoothie Cup 275ml,6,Grape,0.6,4
2026-04-01,MontiiCo Mini Smoothie Cup 275ml,6,Kiwi,0.4,2
2026-05-01,MontiiCo Mini Smoothie Cup 275ml,2,Grape,0.6,1
2026-05-01,MontiiCo Mini Smoothie Cup 275ml,2,Kiwi,0.4,1
2026-06-01,MontiiCo Mini Smoothie Cup 275ml,3,Grape,0.6,2
2026-06-01,MontiiCo Mini Smoothie Cup 275ml,3,Kiwi,0.4,1
2026-07-01,MontiiCo Mini Smoothie Cup 275ml,3,Grape,0.6,2
2026-07-01,MontiiCo Mini Smoothie Cup 275ml,3,Kiwi,0.4,1
2026-08-01,MontiiCo Mini Smoothie Cup 275ml,2,Grape,0.6,1
2026-08-01,MontiiCo Mini Smoothie Cup 275ml,2,Kiwi,0.4,1
2025-10-01,Omiebox Bentobox Scooter Red,5,Default Title,1.0,5
2025-11-01,Omiebox Bentobox Scooter Red,3,Default Title,1.0,3
2025-12-01,Omiebox Bentobox Scooter Red,4,Default Title,1.0,4
2026-01-01,Omiebox Bentobox Scooter Red,8,Default Title,1.0,8
2026-02-01,Omiebox Bentobox Scooter Red,4,Default Title,1.0,4
2026-03-01,Omiebox Bentobox Scooter Red,2,Default Title,1.0,2
2026-04-01,Omiebox Bentobox Scooter Red,3,Default Title,1.0,3
2026-05-01,Omiebox Bentobox Scooter Red,3,Default Title,1.0,3
2026-06-01,Omiebox Bentobox Scooter Red,1,Default Title,1.0,1
2026-07-01,Omiebox Bentobox Scooter Red,2,Default Title,1.0,2
2026-08-01,Omiebox Bentobox Scooter Red,3,Default Title,1.0,3
2026-09-01,Omiebox Bentobox Scooter Red,4,Default Title,1.0,4
2024-09-01,Bento Two (Small),13,Default,1.0,13
2024-10-01,Bento Two (Small),14,Default,1.0,14
2024-11-01,Bento Two (Small),14,Default,1.0,14
2024-12-01,Bento Two (Small),15,Default,1.0,15
2025-01-01,Bento Two (Small),16,Default,1.0,16
2025-02-01,Bento Two (Small),17,Default,1.0,17
2025-03-01,Bento Two (Small),18,Default,1.0,18
2025-04-01,Bento Two (Small),19,Default,1.0,19
2025-05-01,Bento Two (Small),19,Default,1.0,19
2025-06-01,Bento Two (Small),20,Default,1.0,20
2025-07-01,Bento Two (Small),21,Default,1.0,21
2025-08-01,Bento Two (Small),22,Default,1.0,22
2025-11-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2025-11-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2025-12-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2025-12-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-01-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-01-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-02-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-02-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-03-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-03-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-04-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-04-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-05-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-05-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-06-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-06-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-07-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-07-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-08-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-08-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-09-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-09-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2026-10-01,MontiiCo Out and About Cutlery Set of 8,3,Blueberry,0.9090909090909091,3
2026-10-01,MontiiCo Out and About Cutlery Set of 8,3,Strawberry,0.09090909090909091,0
2025-12-01,Sticker Set,1,Confetti,0.5,0
2025-12-01,Sticker Set,1,Galactic,0.3333333333333333,0
2025-12-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-01-01,Sticker Set,1,Confetti,0.5,0
2026-01-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-01-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-02-01,Sticker Set,1,Confetti,0.5,0
2026-02-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-02-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-03-01,Sticker Set,1,Confetti,0.5,0
2026-03-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-03-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-04-01,Sticker Set,1,Confetti,0.5,0
2026-04-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-04-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-05-01,Sticker Set,1,Confetti,0.5,0
2026-05-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-05-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-06-01,Sticker Set,1,Confetti,0.5,0
2026-06-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-06-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-07-01,Sticker Set,1,Confetti,0.5,0
2026-07-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-07-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-08-01,Sticker Set,1,Confetti,0.5,0
2026-08-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-08-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-09-01,Sticker Set,1,Confetti,0.5,0
2026-09-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-09-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-10-01,Sticker Set,1,Confetti,0.5,0
2026-10-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-10-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-11-01,Sticker Set,1,Confetti,0.5,0
2026-11-01,Sticker Set,1,Galactic,0.3333333333333333,0
2026-11-01,Sticker Set,1,Game On,0.16666666666666666,0
2026-01-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-01-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-02-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-02-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-03-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-03-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-04-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-04-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-05-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-05-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-06-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-06-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-07-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-07-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-08-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-08-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-09-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-09-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-10-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-10-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-11-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-11-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2026-12-01,Montiico insulated medium lunch bag,3,Galactic,1.0,3
2026-12-01,Montiico insulated medium lunch bag,3,Rainbows,0.0,0
2024-05-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2024-06-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2024-07-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2024-08-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2024-09-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2024-10-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2024-11-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2024-12-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2025-01-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2025-02-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2025-03-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2025-04-01,MontiiCo Mini Bottle 350ml,0,Default,1.0,0
2026-01-01,Bento Five (Medium),1,Apple,0.2857142857142857,0
2026-01-01,Bento Five (Medium),1,Blueberry,0.23809523809523808,0
2026-01-01,Bento Five (Medium),1,Grape,0.38095238095238093,0
2026-01-01,Bento Five (Medium),1,Strawberry,0.09523809523809523,0
2026-02-01,Bento Five (Medium),3,Apple,0.2857142857142857,1
2026-02-01,Bento Five (Medium),3,Blueberry,0.23809523809523808,1
2026-02-01,Bento Five (Medium),3,Grape,0.38095238095238093,1
2026-02-01,Bento Five (Medium),3,Strawberry,0.09523809523809523,0
2026-03-01,Bento Five (Medium),2,Apple,0.2857142857142857,1
2026-03-01,Bento Five (Medium),2,Blueberry,0.23809523809523808,0
2026-03-01,Bento Five (Medium),2,Grape,0.38095238095238093,1
2026-03-01,Bento Five (Medium),2,Strawberry,0.09523809523809523,0
2026-04-01,Bento Five (Medium),2,Apple,0.2857142857142857,1
2026-04-01,Bento Five (Medium),2,Blueberry,0.23809523809523808,0
2026-04-01,Bento Five (Medium),2,Grape,0.38095238095238093,1
2026-04-01,Bento Five (Medium),2,Strawberry,0.09523809523809523,0
2026-05-01,Bento Five (Medium),4,Apple,0.2857142857142857,1
2026-05-01,Bento Five (Medium),4,Blueberry,0.23809523809523808,1
2026-05-01,Bento Five (Medium),4,Grape,0.38095238095238093,2
2026-05-01,Bento Five (Medium),4,Strawberry,0.09523809523809523,0
2026-06-01,Bento Five (Medium),1,Apple,0.2857142857142857,0
2026-06-01,Bento Five (Medium),1,Blueberry,0.23809523809523808,0
2026-06-01,Bento Five (Medium),1,Grape,0.38095238095238093,0
2026-06-01,Bento Five (Medium),1,Strawberry,0.09523809523809523,0
2026-07-01,Bento Five (Medium),1,Apple,0.2857142857142857,0
2026-07-01,Bento Five (Medium),1,Blueberry,0.23809523809523808,0
2026-07-01,Bento Five (Medium),1,Grape,0.38095238095238093,0
2026-07-01,Bento Five (Medium),1,Strawberry,0.09523809523809523,0
2026-08-01,Bento Five (Medium),3,Apple,0.2857142857142857,1
2026-08-01,Bento Five (Medium),3,Blueberry,0.23809523809523808,1
2026-08-01,Bento Five (Medium),3,Grape,0.38095238095238093,1
2026-08-01,Bento Five (Medium),3,Strawberry,0.09523809523809523,0
2026-09-01,Bento Five (Medium),4,Apple,0.2857142857142857,1
2026-09-01,Bento Five (Medium),4,Blueberry,0.23809523809523808,1
2026-09-01,Bento Five (Medium),4,Grape,0.38095238095238093,2
2026-09-01,Bento Five (Medium),4,Strawberry,0.09523809523809523,0
2026-10-01,Bento Five (Medium),4,Apple,0.2857142857142857,1
2026-10-01,Bento Five (Medium),4,Blueberry,0.23809523809523808,1
